"_time",host,service,"start_mode",status
"1517087047.181","host_3",wuauserv,Manual,Stopped
"1517087287.434","host_10",wuauserv,Auto,Running
"1517087545.261","host_2",wuauserv,Manual,Running
"1517088072.460","host_9",wuauserv,Auto,Running
"1517088296.160","host_7",wuauserv,Manual,Running
"1517088487.912","host_5",wuauserv,Manual,Stopped
"1517088827.046","host_1",wuauserv,Manual,Running
"1517089056.292","host_8",wuauserv,Auto,Running
"1517089470.275","host_14",wuauserv,Auto,Running
"1517089606.494","host_12",wuauserv,Manual,Stopped
"1517089673.256","host_11",wuauserv,Auto,Running
"1517089740.436","host_6",wuauserv,Manual,Stopped
"1517090385.486","host_15",wuauserv,Manual,Running
"1517090552.020","host_13",wuauserv,Manual,Stopped
"1517090658.324","host_3",wuauserv,Manual,Stopped
"1517091073.966","host_10",wuauserv,Auto,Running
"1517091145.705","host_2",wuauserv,Manual,Running
"1517091672.935","host_9",wuauserv,Auto,Running
"1517091896.422","host_7",wuauserv,Manual,Stopped
"1517092088.243","host_5",wuauserv,Manual,Stopped
"1517092427.571","host_1",wuauserv,Manual,Stopped
"1517092656.620","host_8",wuauserv,Auto,Running
"1517093071.155","host_14",wuauserv,Auto,Running
"1517093587.748","host_12",wuauserv,Manual,Stopped
"1517093751.397","host_6",wuauserv,Manual,Stopped
"1517093985.965","host_15",wuauserv,Manual,Running
"1517094582.278","host_11",wuauserv,Auto,Running
"1517094746.008","host_2",wuauserv,Manual,Running
"1517095175.080","host_3",wuauserv,Manual,Running
"1517095273.184","host_9",wuauserv,Auto,Running
"1517095497.933","host_7",wuauserv,Manual,Running
"1517095696.980","host_5",wuauserv,Manual,Stopped
"1517096028.081","host_1",wuauserv,Manual,Running
"1517096257.290","host_8",wuauserv,Auto,Running
"1517096506.220","host_13",wuauserv,Manual,Stopped
"1517096671.366","host_14",wuauserv,Auto,Running
"1517097022.552","host_10",wuauserv,Auto,Running
"1517097586.184","host_15",wuauserv,Manual,Running
"1517098346.624","host_2",wuauserv,Manual,Running
"1517098348.497","host_11",wuauserv,Auto,Running
"1517098418.645","host_6",wuauserv,Manual,Stopped
"1517098460.822","host_12",wuauserv,Manual,Stopped
"1517098873.426","host_9",wuauserv,Auto,Running
"1517099099.195","host_7",wuauserv,Manual,Stopped
"1517099299.311","host_5",wuauserv,Manual,Stopped
"1517099629.179","host_1",wuauserv,Manual,Running
"1517099857.882","host_8",wuauserv,Auto,Running
"1517100271.661","host_14",wuauserv,Auto,Running
"1517100848.954","host_10",wuauserv,Auto,Running
"1517101186.450","host_15",wuauserv,Manual,Running
"1517101749.252","host_13",wuauserv,Manual,Stopped
"1517101947.256","host_2",wuauserv,Manual,Running
"1517102168.573","host_6",wuauserv,Manual,Stopped
"1517102247.465","host_12",wuauserv,Manual,Stopped
"1517102473.894","host_9",wuauserv,Auto,Running
"1517102699.565","host_7",wuauserv,Manual,Stopped
"1517102903.735","host_5",wuauserv,Manual,Stopped
"1517103229.577","host_1",wuauserv,Manual,Running
"1517103458.398","host_8",wuauserv,Auto,Running
"1517103596.940","host_11",wuauserv,Auto,Running
"1517103871.895","host_14",wuauserv,Auto,Running
"1517104787.111","host_15",wuauserv,Manual,Running
"1517105095.745","host_10",wuauserv,Auto,Running
"1517105547.419","host_2",wuauserv,Manual,Running
"1517105659.513","host_13",wuauserv,Manual,Stopped
"1517105876.295","host_6",wuauserv,Manual,Stopped
"1517105973.834","host_12",wuauserv,Manual,Stopped
"1517106074.151","host_9",wuauserv,Auto,Running
"1517106300.217","host_7",wuauserv,Manual,Stopped
"1517106509.683","host_5",wuauserv,Manual,Stopped
"1517106830.055","host_1",wuauserv,Manual,Stopped
"1517107058.724","host_8",wuauserv,Auto,Running
"1517107323.299","host_11",wuauserv,Auto,Running
"1517107472.201","host_14",wuauserv,Auto,Running
"1517108387.500","host_15",wuauserv,Manual,Running
"1517109147.613","host_2",wuauserv,Manual,Running
"1517109246.469","host_10",wuauserv,Auto,Running
"1517109545.233","host_13",wuauserv,Manual,Stopped
"1517109674.556","host_9",wuauserv,Auto,Running
"1517109900.437","host_7",wuauserv,Manual,Stopped
"1517110094.777","host_12",wuauserv,Manual,Stopped
"1517110116.831","host_5",wuauserv,Manual,Stopped
"1517110430.518","host_1",wuauserv,Manual,Running
"1517110648.192","host_6",wuauserv,Manual,Running
"1517110659.068","host_8",wuauserv,Auto,Running
"1517111072.639","host_14",wuauserv,Auto,Running
"1517111987.811","host_15",wuauserv,Manual,Running
"1517112130.629","host_11",wuauserv,Auto,Running
"1517112748.191","host_2",wuauserv,Manual,Running
"1517113012.884","host_10",wuauserv,Auto,Running
"1517113275.079","host_9",wuauserv,Auto,Running
"1517113500.816","host_7",wuauserv,Manual,Stopped
"1517113719.052","host_5",wuauserv,Manual,Stopped
"1517113832.298","host_13",wuauserv,Manual,Stopped
"1517114031.105","host_1",wuauserv,Manual,Running
"1517114259.660","host_8",wuauserv,Auto,Running
"1517114672.953","host_14",wuauserv,Auto,Running
"1517114821.589","host_6",wuauserv,Manual,Stopped
"1517115079.477","host_12",wuauserv,Manual,Stopped
"1517115588.404","host_15",wuauserv,Manual,Running
"1517115896.925","host_11",wuauserv,Auto,Running
"1517116348.588","host_2",wuauserv,Manual,Running
"1517116875.578","host_9",wuauserv,Auto,Running
"1517117101.265","host_7",wuauserv,Manual,Stopped
"1517117319.320","host_5",wuauserv,Manual,Stopped
"1517117631.521","host_1",wuauserv,Manual,Running
"1517117762.749","host_13",wuauserv,Manual,Stopped
"1517117860.754","host_8",wuauserv,Auto,Running
"1517118180.426","host_10",wuauserv,Auto,Running
"1517118273.263","host_14",wuauserv,Auto,Running
"1517118725.650","host_12",wuauserv,Manual,Stopped
"1517119189.033","host_15",wuauserv,Manual,Running
"1517119288.789","host_6",wuauserv,Manual,Stopped
"1517119943.955","host_11",wuauserv,Auto,Running
"1517119949.266","host_2",wuauserv,Manual,Running
"1517120475.772","host_9",wuauserv,Auto,Running
"1517120701.870","host_7",wuauserv,Manual,Running
"1517120923.401","host_5",wuauserv,Manual,Stopped
"1517121232.061","host_1",wuauserv,Manual,Running
"1517121461.362","host_8",wuauserv,Auto,Running
"1517121716.824","host_13",wuauserv,Manual,Stopped
"1517121873.539","host_14",wuauserv,Auto,Running
"1517122066.936","host_10",wuauserv,Auto,Running
"1517122351.776","host_12",wuauserv,Manual,Stopped
"1517122789.276","host_15",wuauserv,Manual,Running
"1517123135.316","host_6",wuauserv,Manual,Running
"1517123549.570","host_2",wuauserv,Manual,Running
"1517123730.332","host_11",wuauserv,Auto,Running
"1517124076.194","host_9",wuauserv,Auto,Running
"1517124302.209","host_7",wuauserv,Manual,Running
"1517124523.872","host_5",wuauserv,Manual,Stopped
"1517124832.430","host_1",wuauserv,Manual,Running
"1517125074.706","host_8",wuauserv,Auto,Running
"1517125473.851","host_14",wuauserv,Auto,Running
"1517125582.070","host_13",wuauserv,Manual,Stopped
"1517125913.510","host_10",wuauserv,Auto,Running
"1517125977.308","host_12",wuauserv,Manual,Running
"1517126389.545","host_15",wuauserv,Manual,Running
"1517126861.676","host_6",wuauserv,Manual,Running
"1517127151.529","host_2",wuauserv,Manual,Running
"1517127702.186","host_9",wuauserv,Auto,Running
"1517127902.674","host_7",wuauserv,Manual,Stopped
"1517128098.673","host_11",wuauserv,Auto,Running
"1517128129.015","host_5",wuauserv,Manual,Stopped
"1517128433.033","host_1",wuauserv,Manual,Stopped
"1517128675.033","host_8",wuauserv,Auto,Running
"1517129074.542","host_14",wuauserv,Auto,Running
"1517129516.130","host_13",wuauserv,Manual,Stopped
"1517129679.848","host_10",wuauserv,Auto,Running
"1517129846.717","host_12",wuauserv,Manual,Stopped
"1517129990.124","host_15",wuauserv,Manual,Running
"1517130751.895","host_2",wuauserv,Manual,Running
"1517130848.245","host_6",wuauserv,Manual,Running
"1517131302.545","host_9",wuauserv,Auto,Running
"1517131502.904","host_7",wuauserv,Manual,Stopped
"1517131733.893","host_5",wuauserv,Manual,Stopped
"1517131804.921","host_11",wuauserv,Auto,Running
"1517132033.451","host_1",wuauserv,Manual,Stopped
"1517132275.611","host_8",wuauserv,Auto,Running
"1517132675.108","host_14",wuauserv,Auto,Running
"1517133439.642","host_13",wuauserv,Manual,Stopped
"1517133506.312","host_10",wuauserv,Auto,Running
"1517133590.776","host_15",wuauserv,Manual,Running
"1517133809.862","host_12",wuauserv,Manual,Stopped
"1517134352.402","host_2",wuauserv,Manual,Running
"1517134734.727","host_6",wuauserv,Manual,Stopped
"1517134902.818","host_9",wuauserv,Auto,Running
"1517135103.275","host_7",wuauserv,Manual,Stopped
"1517135337.599","host_5",wuauserv,Manual,Stopped
"1517135633.717","host_1",wuauserv,Manual,Running
"1517135876.266","host_8",wuauserv,Auto,Running
"1517136275.410","host_14",wuauserv,Auto,Running
"1517136312.955","host_11",wuauserv,Auto,Running
"1517137150.542","host_13",wuauserv,Manual,Stopped
"1517137191.347","host_15",wuauserv,Manual,Running
"1517137591.763","host_12",wuauserv,Manual,Stopped
"1517137953.096","host_2",wuauserv,Manual,Running
"1517138401.871","host_6",wuauserv,Manual,Stopped
"1517138503.114","host_9",wuauserv,Auto,Running
"1517138703.567","host_7",wuauserv,Manual,Stopped
"1517138826.984","host_10",wuauserv,Auto,Running
"1517138940.065","host_5",wuauserv,Manual,Stopped
"1517139234.398","host_1",wuauserv,Manual,Stopped
"1517139476.531","host_8",wuauserv,Auto,Running
"1517139875.826","host_14",wuauserv,Auto,Running
"1517139939.497","host_11",wuauserv,Auto,Running
"1517140791.570","host_15",wuauserv,Manual,Running
"1517140909.636","host_13",wuauserv,Manual,Stopped
"1517141553.555","host_2",wuauserv,Manual,Running
"1517142059.724","host_12",wuauserv,Manual,Stopped
"1517142103.449","host_9",wuauserv,Auto,Running
"1517142303.970","host_7",wuauserv,Manual,Stopped
"1517142540.463","host_5",wuauserv,Manual,Stopped
"1517142834.939","host_1",wuauserv,Manual,Running
"1517142978.100","host_10",wuauserv,Auto,Running
"1517143076.874","host_8",wuauserv,Auto,Running
"1517143270.667","host_6",wuauserv,Manual,Running
"1517143476.209","host_14",wuauserv,Auto,Running
"1517144391.974","host_15",wuauserv,Manual,Running
"1517144807.095","host_11",wuauserv,Auto,Running
"1517144914.853","host_13",wuauserv,Manual,Stopped
"1517145153.934","host_2",wuauserv,Manual,Running
"1517145703.839","host_9",wuauserv,Auto,Running
"1517145904.621","host_7",wuauserv,Manual,Running
"1517145986.384","host_12",wuauserv,Manual,Stopped
"1517146140.934","host_5",wuauserv,Manual,Running
"1517146435.183","host_1",wuauserv,Manual,Stopped
"1517146677.155","host_8",wuauserv,Auto,Running
"1517146844.721","host_10",wuauserv,Auto,Running
"1517147076.544","host_14",wuauserv,Auto,Running
"1517147197.168","host_6",wuauserv,Manual,Running
"1517147992.374","host_15",wuauserv,Manual,Running
"1517148613.487","host_11",wuauserv,Auto,Running
"1517148754.519","host_2",wuauserv,Manual,Running
"1517149124.651","host_13",wuauserv,Manual,Stopped
"1517149304.205","host_9",wuauserv,Auto,Running
"1517149504.992","host_7",wuauserv,Manual,Stopped
"1517149744.718","host_5",wuauserv,Manual,Stopped
"1517149953.231","host_12",wuauserv,Manual,Stopped
"1517150035.489","host_1",wuauserv,Manual,Stopped
"1517150277.684","host_8",wuauserv,Auto,Running
"1517150677.020","host_14",wuauserv,Auto,Running
"1517150691.229","host_10",wuauserv,Auto,Running
"1517151083.666","host_6",wuauserv,Manual,Stopped
"1517151592.557","host_15",wuauserv,Manual,Running
"1517152354.776","host_2",wuauserv,Manual,Running
"1517152439.928","host_11",wuauserv,Auto,Running
"1517152904.705","host_9",wuauserv,Auto,Running
"1517153105.191","host_7",wuauserv,Manual,Stopped
"1517153348.626","host_5",wuauserv,Manual,Stopped
"1517153635.967","host_1",wuauserv,Manual,Stopped
"1517153873.379","host_13",wuauserv,Manual,Stopped
"1517153878.059","host_8",wuauserv,Auto,Running
"1517154277.632","host_14",wuauserv,Auto,Running
"1517154497.739","host_10",wuauserv,Auto,Running
"1517155130.224","host_6",wuauserv,Manual,Stopped
"1517155193.035","host_15",wuauserv,Manual,Running
"1517155955.329","host_2",wuauserv,Manual,Running
"1517156061.535","host_12",wuauserv,Manual,Stopped
"1517156505.243","host_9",wuauserv,Auto,Running
"1517156705.485","host_7",wuauserv,Manual,Running
"1517156950.535","host_5",wuauserv,Manual,Stopped
"1517156968.716","host_11",wuauserv,Auto,Running
"1517157236.930","host_1",wuauserv,Manual,Stopped
"1517157478.651","host_8",wuauserv,Auto,Running
"1517157877.896","host_14",wuauserv,Auto,Running
"1517158324.407","host_10",wuauserv,Auto,Running
"1517158793.330","host_15",wuauserv,Manual,Running
"1517158836.864","host_6",wuauserv,Manual,Stopped
"1517159083.490","host_13",wuauserv,Manual,Running
"1517159555.898","host_2",wuauserv,Manual,Running
"1517160105.557","host_9",wuauserv,Auto,Running
"1517160306.090","host_7",wuauserv,Manual,Running
"1517160550.772","host_5",wuauserv,Manual,Stopped
"1517160795.467","host_11",wuauserv,Auto,Running
"1517160837.502","host_1",wuauserv,Manual,Stopped
"1517161078.885","host_8",wuauserv,Auto,Running
"1517161336.895","host_12",wuauserv,Manual,Stopped
"1517161478.203","host_14",wuauserv,Auto,Running
"1517162190.856","host_10",wuauserv,Auto,Running
"1517162393.741","host_15",wuauserv,Manual,Running
"1517162605.619","host_6",wuauserv,Manual,Running
"1517163156.498","host_2",wuauserv,Manual,Running
"1517163229.068","host_13",wuauserv,Manual,Stopped
"1517163706.211","host_9",wuauserv,Auto,Running
"1517163906.383","host_7",wuauserv,Manual,Stopped
"1517164158.853","host_5",wuauserv,Manual,Stopped
"1517164438.173","host_1",wuauserv,Manual,Running
"1517164581.781","host_11",wuauserv,Auto,Running
"1517164679.321","host_8",wuauserv,Auto,Running
"1517165023.068","host_12",wuauserv,Manual,Running
"1517165078.865","host_14",wuauserv,Auto,Running
"1517165994.111","host_15",wuauserv,Manual,Running
"1517166037.412","host_10",wuauserv,Auto,Running
"1517166352.278","host_6",wuauserv,Manual,Running
"1517166756.942","host_2",wuauserv,Manual,Running
"1517167306.477","host_9",wuauserv,Auto,Running
"1517167506.660","host_7",wuauserv,Manual,Stopped
"1517167765.621","host_5",wuauserv,Manual,Stopped
"1517168039.169","host_1",wuauserv,Manual,Running
"1517168279.821","host_8",wuauserv,Auto,Running
"1517168288.421","host_11",wuauserv,Auto,Running
"1517168421.694","host_13",wuauserv,Manual,Stopped
"1517168679.137","host_14",wuauserv,Auto,Running
"1517168912.055","host_12",wuauserv,Manual,Stopped
"1517169595.046","host_15",wuauserv,Manual,Running
"1517170078.643","host_6",wuauserv,Manual,Running
"1517170184.199","host_10",wuauserv,Auto,Running
"1517170357.964","host_2",wuauserv,Manual,Running
"1517170906.820","host_9",wuauserv,Auto,Running
"1517171106.905","host_7",wuauserv,Manual,Running
"1517171365.931","host_5",wuauserv,Manual,Stopped
"1517171639.851","host_1",wuauserv,Manual,Running
"1517171880.241","host_8",wuauserv,Auto,Running
"1517172154.581","host_13",wuauserv,Manual,Running
"1517172279.423","host_14",wuauserv,Auto,Running
"1517172977.490","host_12",wuauserv,Manual,Stopped
"1517173155.846","host_11",wuauserv,Auto,Running
"1517173195.709","host_15",wuauserv,Manual,Running
"1517173785.720","host_6",wuauserv,Manual,Running
"1517173958.330","host_2",wuauserv,Manual,Running
"1517174507.430","host_9",wuauserv,Auto,Running
"1517174707.573","host_7",wuauserv,Manual,Stopped
"1517174969.625","host_5",wuauserv,Manual,Stopped
"1517175031.512","host_10",wuauserv,Auto,Running
"1517175240.298","host_1",wuauserv,Manual,Running
"1517175480.882","host_8",wuauserv,Auto,Running
"1517175879.736","host_14",wuauserv,Auto,Running
"1517176101.003","host_13",wuauserv,Manual,Stopped
"1517176795.876","host_15",wuauserv,Manual,Running
"1517176817.243","host_12",wuauserv,Manual,Running
"1517177558.893","host_2",wuauserv,Manual,Running
"1517177963.895","host_11",wuauserv,Auto,Running
"1517177973.586","host_6",wuauserv,Manual,Running
"1517178108.422","host_9",wuauserv,Auto,Running
"1517178307.968","host_7",wuauserv,Manual,Stopped
"1517178577.237","host_5",wuauserv,Manual,Stopped
"1517178840.604","host_1",wuauserv,Manual,Stopped
"1517179082.021","host_8",wuauserv,Auto,Running
"1517179480.011","host_14",wuauserv,Auto,Running
"1517180396.198","host_15",wuauserv,Manual,Running
"1517180495.666","host_12",wuauserv,Manual,Stopped
"1517180616.336","host_10",wuauserv,Auto,Running
"1517181159.493","host_2",wuauserv,Manual,Running
"1517181183.705","host_13",wuauserv,Manual,Stopped
"1517181670.440","host_11",wuauserv,Auto,Running
"1517181708.985","host_9",wuauserv,Auto,Running
"1517181860.194","host_6",wuauserv,Manual,Stopped
"1517181908.542","host_7",wuauserv,Manual,Stopped
"1517182177.849","host_5",wuauserv,Manual,Stopped
"1517182440.973","host_1",wuauserv,Manual,Running
"1517182682.600","host_8",wuauserv,Auto,Running
"1517183080.379","host_14",wuauserv,Auto,Running
"1517183996.771","host_15",wuauserv,Manual,Running
"1517184408.169","host_12",wuauserv,Manual,Stopped
"1517184726.763","host_10",wuauserv,Auto,Running
"1517184760.015","host_2",wuauserv,Manual,Running
"1517184838.744","host_13",wuauserv,Manual,Running
"1517185309.305","host_9",wuauserv,Auto,Running
"1517185509.242","host_7",wuauserv,Manual,Stopped
"1517185667.873","host_6",wuauserv,Manual,Stopped
"1517185787.164","host_5",wuauserv,Manual,Stopped
"1517185857.225","host_11",wuauserv,Auto,Running
"1517186041.591","host_1",wuauserv,Manual,Stopped
"1517186282.834","host_8",wuauserv,Auto,Running
"1517186680.900","host_14",wuauserv,Auto,Running
"1517187597.359","host_15",wuauserv,Manual,Running
"1517188360.787","host_2",wuauserv,Manual,Running
"1517188616.523","host_10",wuauserv,Auto,Running
"1517188909.859","host_9",wuauserv,Auto,Running
"1517189053.761","host_13",wuauserv,Manual,Stopped
"1517189109.675","host_7",wuauserv,Manual,Stopped
"1517189388.620","host_5",wuauserv,Manual,Stopped
"1517189528.339","host_12",wuauserv,Manual,Stopped
"1517189642.882","host_1",wuauserv,Manual,Running
"1517189663.696","host_11",wuauserv,Auto,Running
"1517189874.913","host_6",wuauserv,Manual,Running
"1517189883.129","host_8",wuauserv,Auto,Running
"1517190281.483","host_14",wuauserv,Auto,Running
"1517191197.752","host_15",wuauserv,Manual,Running
"1517191960.935","host_2",wuauserv,Manual,Running
"1517192510.107","host_9",wuauserv,Auto,Running
