"_time",signature,sourcetype,user
"1534834937.000","dlp_rule_11",dlp,chuck
"1534834944.000","dlp_rule_8",dlp,chuck
"1534834945.000","dlp_rule_7",dlp,chuck
"1534834958.000","dlp_rule_8",dlp,chuck
"1534834958.000","dlp_rule_12",dlp,chuck
"1534835013.000","dlp_rule_3",dlp,chuck
"1534836842.000","dlp_rule_14",dlp,chuck
"1534836843.000","dlp_rule_10",dlp,chuck
"1534836844.000","dlp_rule_7",dlp,chuck
"1534836844.000","dlp_rule_13",dlp,chuck
"1534836848.000","dlp_rule_5",dlp,chuck
"1534836855.000","dlp_rule_8",dlp,chuck
"1534836855.000","dlp_rule_16",dlp,chuck
"1534836867.000","dlp_rule_7",dlp,chuck
"1534838723.000","dlp_rule_15",dlp,chuck
"1534838723.000","dlp_rule_12",dlp,chuck
"1534844258.000","dlp_rule_6",dlp,chuck
"1534845771.000","dlp_rule_20",dlp,chuck
"1534845771.000","dlp_rule_4",dlp,chuck
"1534845773.000","dlp_rule_8",dlp,chuck
"1534845773.000","dlp_rule_8",dlp,chuck
"1534847940.000","dlp_rule_16",dlp,chuck
"1534847941.000","dlp_rule_20",dlp,chuck
"1534848854.000","dlp_rule_17",dlp,chuck
"1534849685.000","dlp_rule_15",dlp,bob
"1534849772.000","dlp_rule_19",dlp,chuck
"1534850680.000","dlp_rule_18",dlp,chuck
"1534851599.000","dlp_rule_8",dlp,chuck
"1534851600.000","dlp_rule_8",dlp,chuck
"1534854365.000","dlp_rule_19",dlp,chuck
"1534854365.000","dlp_rule_6",dlp,chuck
"1534855317.000","dlp_rule_13",dlp,chuck
"1534855317.000","dlp_rule_1",dlp,chuck
"1534855319.000","dlp_rule_4",dlp,chuck
"1534855983.000","dlp_rule_17",dlp,chuck
"1534855986.000","dlp_rule_19",dlp,chuck
"1534855986.000","dlp_rule_20",dlp,chuck
"1534855989.000","dlp_rule_18",dlp,chuck
"1534855991.000","dlp_rule_10",dlp,chuck
"1534855992.000","dlp_rule_5",dlp,chuck
"1534855995.000","dlp_rule_2",dlp,chuck
"1534855999.000","dlp_rule_13",dlp,chuck
"1534855999.000","dlp_rule_1",dlp,chuck
"1534856001.000","dlp_rule_14",dlp,chuck
"1534856005.000","dlp_rule_10",dlp,chuck
"1534856007.000","dlp_rule_15",dlp,chuck
"1534856012.000","dlp_rule_12",dlp,chuck
"1534856017.000","dlp_rule_8",dlp,chuck
"1534856017.000","dlp_rule_18",dlp,chuck
"1534856019.000","dlp_rule_16",dlp,chuck
"1534856024.000","dlp_rule_1",dlp,chuck
"1534856030.000","dlp_rule_14",dlp,chuck
"1534856038.000","dlp_rule_10",dlp,chuck
"1534856044.000","dlp_rule_18",dlp,chuck
"1534856046.000","dlp_rule_6",dlp,chuck
"1534856050.000","dlp_rule_20",dlp,chuck
"1534856060.000","dlp_rule_5",dlp,chuck
"1534856061.000","dlp_rule_8",dlp,chuck
"1534856064.000","dlp_rule_15",dlp,chuck
"1534856071.000","dlp_rule_13",dlp,chuck
"1534856078.000","dlp_rule_2",dlp,chuck
"1534856087.000","dlp_rule_14",dlp,chuck
"1534856099.000","dlp_rule_20",dlp,chuck
"1534856099.000","dlp_rule_2",dlp,chuck
"1534856109.000","dlp_rule_4",dlp,chuck
"1534856111.000","dlp_rule_11",dlp,chuck
"1534856115.000","dlp_rule_18",dlp,chuck
"1534856115.000","dlp_rule_7",dlp,chuck
"1534856124.000","dlp_rule_17",dlp,chuck
"1534856124.000","dlp_rule_12",dlp,chuck
"1534856126.000","dlp_rule_1",dlp,chuck
"1534856126.000","dlp_rule_9",dlp,chuck
"1534856137.000","dlp_rule_19",dlp,chuck
"1534856139.000","dlp_rule_19",dlp,chuck
"1534856144.000","dlp_rule_20",dlp,chuck
"1534856147.000","dlp_rule_19",dlp,chuck
"1534856149.000","dlp_rule_15",dlp,chuck
"1534856153.000","dlp_rule_10",dlp,chuck
"1534856156.000","dlp_rule_6",dlp,chuck
"1534856165.000","dlp_rule_6",dlp,chuck
"1534856165.000","dlp_rule_20",dlp,chuck
"1534856167.000","dlp_rule_20",dlp,chuck
"1534856181.000","dlp_rule_14",dlp,chuck
"1534856211.000","dlp_rule_6",dlp,chuck
"1534856773.000","dlp_rule_10",dlp,chuck
"1534856786.000","dlp_rule_2",dlp,chuck
"1534856791.000","dlp_rule_11",dlp,chuck
"1534856795.000","dlp_rule_1",dlp,chuck
"1534856798.000","dlp_rule_5",dlp,chuck
"1534857704.000","dlp_rule_19",dlp,chuck
"1534857770.000","dlp_rule_14",dlp,chuck
"1534857785.000","dlp_rule_18",dlp,chuck
"1534857785.000","dlp_rule_19",dlp,chuck
"1534857787.000","dlp_rule_2",dlp,chuck
"1534857788.000","dlp_rule_1",dlp,chuck
"1534857829.000","dlp_rule_14",dlp,chuck
"1534857831.000","dlp_rule_16",dlp,chuck
"1534858955.000","dlp_rule_14",dlp,chuck
"1534858955.000","dlp_rule_8",dlp,chuck
"1534858961.000","dlp_rule_6",dlp,chuck
"1534859931.000","dlp_rule_17",dlp,bob
"1534864458.000","dlp_rule_5",dlp,chuck
"1534864458.000","dlp_rule_19",dlp,chuck
"1534864458.000","dlp_rule_5",dlp,chuck
"1534864460.000","dlp_rule_1",dlp,chuck
"1534866268.000","dlp_rule_14",dlp,chuck
"1534866283.000","dlp_rule_13",dlp,chuck
"1534866284.000","dlp_rule_8",dlp,chuck
"1534868658.000","dlp_rule_19",dlp,chuck
"1534869935.000","dlp_rule_8",dlp,chuck
"1534871760.000","dlp_rule_18",dlp,chuck
"1534872689.000","dlp_rule_6",dlp,chuck
"1534872689.000","dlp_rule_17",dlp,chuck
"1534873611.000","dlp_rule_15",dlp,chuck
"1534873617.000","dlp_rule_11",dlp,chuck
"1534875454.000","dlp_rule_19",dlp,chuck
"1534875454.000","dlp_rule_3",dlp,chuck
"1534876364.000","dlp_rule_8",dlp,chuck
"1534876364.000","dlp_rule_15",dlp,chuck
"1534876364.000","dlp_rule_8",dlp,chuck
"1534876364.000","dlp_rule_7",dlp,chuck
"1534876367.000","dlp_rule_11",dlp,chuck
"1534876369.000","dlp_rule_11",dlp,david
